,file,filesize,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,BZERO,IMAGETYP,EXPOSURE,EXPTIME,DATE-LOC,DATE-OBS,XBINNING,YBINNING,EGAIN,XPIXSZ,YPIXSZ,INSTRUME,SET-TEMP,CCD-TEMP,TELESCOP,FOCALLEN,FOCRATIO,OBJECT,OBJCTRA,OBJCTDEC,OBJCTROT,ROWORDER,EQUINOX,SWCREATE,NOTES
87,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-12-16-54_160sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,160.0,160.0,2022-11-12T21:16:54.848,2022-11-12T12:16:54.848,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
88,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-12-19-41_160sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,160.0,160.0,2022-11-12T21:19:41.165,2022-11-12T12:19:41.165,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
89,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-12-22-27_160sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,160.0,160.0,2022-11-12T21:22:27.572,2022-11-12T12:22:27.572,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
90,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-12-25-13_160sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,160.0,160.0,2022-11-12T21:25:13.997,2022-11-12T12:25:13.997,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
91,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-12-28-00_160sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,160.0,160.0,2022-11-12T21:28:00.401,2022-11-12T12:28:00.401,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
92,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-12-30-46_160sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,160.0,160.0,2022-11-12T21:30:46.806,2022-11-12T12:30:46.806,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
93,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-12-33-33_160sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,160.0,160.0,2022-11-12T21:33:33.114,2022-11-12T12:33:33.114,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
94,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-12-36-19_160sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,160.0,160.0,2022-11-12T21:36:19.521,2022-11-12T12:36:19.521,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
95,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-12-39-05_160sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,160.0,160.0,2022-11-12T21:39:05.926,2022-11-12T12:39:05.926,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
96,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-12-41-52_160sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,160.0,160.0,2022-11-12T21:41:52.225,2022-11-12T12:41:52.225,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
97,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-12-44-38_160sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,160.0,160.0,2022-11-12T21:44:38.656,2022-11-12T12:44:38.656,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
98,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-12-47-25_160sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,160.0,160.0,2022-11-12T21:47:25.069,2022-11-12T12:47:25.069,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
99,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-12-50-11_160sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,160.0,160.0,2022-11-12T21:50:11.376,2022-11-12T12:50:11.376,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
100,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-14-05-04_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,270.0,270.0,2022-11-12T23:05:04.531,2022-11-12T14:05:04.531,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
101,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-14-09-40_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,270.0,270.0,2022-11-12T23:09:40.880,2022-11-12T14:09:40.880,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
102,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-14-14-17_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,270.0,270.0,2022-11-12T23:14:17.190,2022-11-12T14:14:17.190,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
103,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-14-18-53_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,270.0,270.0,2022-11-12T23:18:53.597,2022-11-12T14:18:53.597,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
104,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-14-23-29_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,270.0,270.0,2022-11-12T23:23:29.905,2022-11-12T14:23:29.905,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
105,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-14-28-06_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,270.0,270.0,2022-11-12T23:28:06.242,2022-11-12T14:28:06.242,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
106,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-14-32-42_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,270.0,270.0,2022-11-12T23:32:42.657,2022-11-12T14:32:42.657,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
107,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-14-37-18_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,270.0,270.0,2022-11-12T23:37:18.996,2022-11-12T14:37:18.996,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
108,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-14-41-55_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,270.0,270.0,2022-11-12T23:41:55.418,2022-11-12T14:41:55.418,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
109,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-14-46-31_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,270.0,270.0,2022-11-12T23:46:31.734,2022-11-12T14:46:31.734,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
110,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-14-51-08_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,270.0,270.0,2022-11-12T23:51:08.085,2022-11-12T14:51:08.085,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
111,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-14-55-44_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,270.0,270.0,2022-11-12T23:55:44.414,2022-11-12T14:55:44.414,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
112,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-15-00-20_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,270.0,270.0,2022-11-13T00:00:20.734,2022-11-12T15:00:20.734,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
113,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-15-04-57_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,270.0,270.0,2022-11-13T00:04:57.103,2022-11-12T15:04:57.103,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
114,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-15-09-33_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,270.0,270.0,2022-11-13T00:09:33.442,2022-11-12T15:09:33.442,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
115,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-15-14-09_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,270.0,270.0,2022-11-13T00:14:09.780,2022-11-12T15:14:09.780,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
116,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-15-18-46_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,270.0,270.0,2022-11-13T00:18:46.152,2022-11-12T15:18:46.152,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
117,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-15-23-22_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,270.0,270.0,2022-11-13T00:23:22.490,2022-11-12T15:23:22.490,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
118,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-15-27-58_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,270.0,270.0,2022-11-13T00:27:58.849,2022-11-12T15:27:58.849,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
119,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-12-15-32-35_270sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,270.0,270.0,2022-11-13T00:32:35.220,2022-11-12T15:32:35.220,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,-,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
120,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-10-25-08-44-49_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-10-25T08:44:49,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
121,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-10-25-08-44-56_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-10-25T08:44:56,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
122,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-10-25-08-45-04_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-10-25T08:45:04,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
123,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-10-25-08-45-11_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-10-25T08:45:11,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
124,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-10-25-08-45-19_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-10-25T08:45:19,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
125,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-10-25-08-45-27_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-10-25T08:45:27,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
126,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-02-08-12-46_000sec_RiLA600_STX-16803_-10C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.406,0.406,,2022-11-02T08:12:46,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-10.78125,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
127,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-02-08-43-49_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-02T08:43:49,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
128,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-02-08-43-56_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-02T08:43:56,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
129,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-02-08-44-03_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-02T08:44:03,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
130,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-02-08-44-11_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-02T08:44:11,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
131,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-02-08-44-18_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-02T08:44:18,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.9375,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
132,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-11-02_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-04-08-41-59_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-04T08:41:59,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.9375,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
