,file,filesize,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,BZERO,IMAGETYP,EXPOSURE,EXPTIME,DATE-LOC,DATE-OBS,XBINNING,YBINNING,EGAIN,XPIXSZ,YPIXSZ,INSTRUME,SET-TEMP,CCD-TEMP,TELESCOP,FOCALLEN,FOCRATIO,OBJECT,OBJCTRA,OBJCTDEC,OBJCTROT,ROWORDER,EQUINOX,SWCREATE,NOTES
87,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-13-11-29-11_080sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,80.0,80.0,2022-11-13T20:29:11.614,2022-11-13T11:29:11.614,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,BiasDark,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
88,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-13-11-30-37_080sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,80.0,80.0,2022-11-13T20:30:37.995,2022-11-13T11:30:37.995,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,BiasDark,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
89,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-13-11-32-04_080sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,80.0,80.0,2022-11-13T20:32:04.377,2022-11-13T11:32:04.377,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,BiasDark,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
90,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-13-11-33-30_080sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,80.0,80.0,2022-11-13T20:33:30.743,2022-11-13T11:33:30.743,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,BiasDark,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
91,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-13-11-34-57_080sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,80.0,80.0,2022-11-13T20:34:57.121,2022-11-13T11:34:57.121,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,BiasDark,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
92,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-13-11-36-23_080sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,80.0,80.0,2022-11-13T20:36:23.485,2022-11-13T11:36:23.485,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,BiasDark,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
93,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-13-11-37-49_080sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,80.0,80.0,2022-11-13T20:37:49.876,2022-11-13T11:37:49.876,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,BiasDark,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
94,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-13-11-39-16_080sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,80.0,80.0,2022-11-13T20:39:16.244,2022-11-13T11:39:16.244,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,BiasDark,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
95,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-13-11-40-42_080sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,80.0,80.0,2022-11-13T20:40:42.625,2022-11-13T11:40:42.625,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,BiasDark,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
96,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-13-11-42-08_080sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,80.0,80.0,2022-11-13T20:42:08.988,2022-11-13T11:42:08.988,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,BiasDark,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
97,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-13-11-43-35_080sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,80.0,80.0,2022-11-13T20:43:35.350,2022-11-13T11:43:35.350,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,BiasDark,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
98,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-13-11-45-01_080sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,80.0,80.0,2022-11-13T20:45:01.712,2022-11-13T11:45:01.712,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000.0,5.0,BiasDark,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
99,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Dark_-_2022-11-13-11-46-28_080sec_RiLA600_STX-16803_-20C_2bin.fit,8395200,True,16,2,2048,2048,True,32768.0,DARK,80.0,80.0,2022-11-13T20:46:28.106,2022-11-13T11:46:28.106,2,2,0.0,18.0,18.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000.0,5.0,BiasDark,00 00 00,+00 00 00,0.0,TOP-DOWN,2000.0,N.I.N.A. 2.0.2.2017,modified by guitar79@naver.com
100,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-10-25-08-44-49_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-10-25T08:44:49,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
101,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-10-25-08-44-56_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-10-25T08:44:56,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
102,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-10-25-08-45-04_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-10-25T08:45:04,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
103,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-10-25-08-45-11_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-10-25T08:45:11,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
104,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-10-25-08-45-19_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-10-25T08:45:19,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
105,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-10-25-08-45-27_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-10-25T08:45:27,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
106,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-02-08-12-46_000sec_RiLA600_STX-16803_-10C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.406,0.406,,2022-11-02T08:12:46,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-10.78125,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
107,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-02-08-43-49_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-02T08:43:49,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
108,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-02-08-43-56_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-02T08:43:56,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
109,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-02-08-44-03_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-02T08:44:03,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
110,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-02-08-44-11_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-02T08:44:11,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
111,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-02-08-44-18_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-02T08:44:18,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.9375,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
112,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-04-08-41-59_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-04T08:41:59,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.9375,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
113,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-04-08-42-07_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-04T08:42:07,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
114,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-04-08-42-14_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-04T08:42:14,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.9375,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
115,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-04-08-42-22_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-04T08:42:22,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.03125,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
116,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-04-08-42-29_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-04T08:42:29,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
117,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-04-08-42-36_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-04T08:42:36,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
118,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-08-08-37-57_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-08T08:37:57,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
119,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-08-08-38-04_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-08T08:38:04,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
120,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-08-08-38-12_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-08T08:38:12,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
121,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-08-08-38-19_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-08T08:38:19,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
122,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-08-08-38-26_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-08T08:38:26,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
123,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_B_2022-11-08-08-38-34_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-08T08:38:34,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
124,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-10-25-08-49-02_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-10-25T08:49:02,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
125,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-10-25-08-49-10_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-10-25T08:49:10,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
126,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-10-25-08-49-17_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-10-25T08:49:17,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.9375,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
127,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-10-25-08-49-25_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-10-25T08:49:25,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
128,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-10-25-08-49-32_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-10-25T08:49:32,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
129,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-10-25-08-49-40_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-10-25T08:49:40,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.03125,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
130,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-11-02-08-47-43_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-02T08:47:43,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
131,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-11-02-08-47-50_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-02T08:47:50,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
132,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-11-02-08-47-58_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-02T08:47:58,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
133,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-11-02-08-48-05_000sec_RiLA600_STX-16803_-25C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-02T08:48:05,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-25.0,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
134,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-11-02-08-48-13_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.1,0.1,,2022-11-02T08:48:13,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
135,R:\CCD_obs\RnE_2022\RiLA600_STX-16803_2bin\KLEOPATRA_Light_-_2022-10-23_-_RiLA600_STX-16803_-_2bin\-_Flat_R_2022-11-02-08-49-56_000sec_RiLA600_STX-16803_-24C_2bin.fit,8395200,True,16,2,2048,2048,,32768.0,FLAT,0.386,0.386,,2022-11-02T08:49:56,2,2,1.27,18.0,18.0,SBIG STX-16803 3 CCD Camera,-25.0,-24.96875,,3000.0,,-,,,,,,MaxIm DL Version 6.03 210422 0P8JU,modified by guitar79@naver.com
